setup core,runtime core,frequency,coverage,event,count,time
0,0,1785600,100%,raw-memory-error,0,0.054529
0,0,1785600,100%,raw-op-retired,0,0.054529
0,0,1785600,100%,raw-op-spec,0,0.054529
0,0,1785600,100%,raw-pc-write-retired,"5,656,361",0.054430
0,0,1785600,100%,raw-pc-write-spec,"9,786,742",0.054430
0,0,1785600,100%,raw-rc-ld-spec,0,0.054430
0,0,1785600,100%,raw-rc-st-spec,0,0.054430
0,0,1785600,100%,raw-remote-access,0,0.054430
0,0,1785600,100%,raw-remote-access-rd,0,0.054430
0,0,1785600,100%,raw-sample-collision,0,0.054380
0,0,1785600,100%,raw-sample-feed,0,0.054380
0,0,1785600,100%,raw-sample-filtrate,0,0.054380
0,0,1785600,100%,raw-sample-pop,0,0.054380
0,0,1785600,100%,raw-st-retired,"4,376,239",0.054380
0,0,1785600,100%,raw-st-spec,"4,547,070",0.054380
0,0,1785600,100%,raw-stall,0,0.054213
0,0,1785600,100%,raw-stall-backend,"39,797,407",0.054213
0,0,1785600,100%,raw-stall-backend-mem,0,0.054213
0,0,1785600,100%,raw-stall-frontend,"5,379,405",0.054213
0,0,1785600,100%,raw-stall-slot,0,0.054213
0,0,1785600,100%,raw-stall-slot-backend,0,0.054213
0,0,1785600,100%,raw-stall-slot-frontend,0,0.054303
0,0,1785600,100%,raw-strex-fail-spec,0,0.054303
0,0,1785600,100%,raw-strex-pass-spec,0,0.054303
0,0,1785600,100%,raw-strex-spec,0,0.054303
